qid,cmid
Q11954358,SM492264
Q11954396,SM492594
Q11954407,SM495604
Q11954433,SM495605
Q11954447,SM492265
Q11954488,SM493808
Q11954926,SM492266
Q11954996,SM492267
Q11955025,SM492607
Q11955061,SM493773
Q11955474,SM258683
Q11955560,SM258793
Q11955564,SM495245
Q11955571,SM492268
Q11955578,SM496814
Q11955608,SM492074
Q11955609,SM496817
Q11955613,SM492269
Q11955625,SM492270
Q11955654,SM254158
Q11955763,SM480147
Q11980803,SM254757
Q11987322,SM492271
Q12004347,SM496920
Q12014472,SM496829
Q12048367,SM495387
Q12050385,SM257213
Q12056386,SM493147
Q12060728,SM251784
Q12068108,SM257298
Q12068733,SM257473
Q12071650,SM496899
Q12085931,SM495623
Q12093773,SM253428
Q12097586,SM8831
Q12098048,SM496890
Q12107831,SM492272
Q12108632,SM255280
Q12152199,SM495319
Q12153515,SM492809
Q12155932,SM496900
Q12156663,SM252929
Q12159128,SM493235
Q12160131,SM257947
Q12163818,SM496974
Q12164355,SM496974
Q12164365,SM486445
Q12171396,SM496920
Q12179365,SM496918
Q12179603,SM495175
Q12180135,SM495397
Q12183576,SM493806
Q12183578,SM493352
Q12183757,SM255216
Q12184158,SM496975
Q12184313,SM250716
Q12189680,SM493459
Q12190348,SM251662
Q12191284,SM480329
Q12199147,SM252345
Q12199691,SM495529
Q12201732,SM496081
Q12205145,SM492275
Q12210943,SM495974
Q12218703,SM497001
Q12224629,SM461972
Q12231008,SM256650
Q12231011,SM256650
Q12232203,SM256026
Q12241922,SM255353
Q12252312,SM250265
Q12257903,SM250221
Q12269708,SM255798
Q12274078,SM497018
Q12274082,SM252522
Q12274088,SM497018
Q12274091,SM497018
Q12274094,SM497018
Q12274096,SM497018
Q12274099,SM497018
Q12274107,SM497018
Q12274110,SM497018
Q12274115,SM497018
Q12274116,SM497018
Q12274120,SM497018
Q12282630,SM495515
Q12291029,SM256916
Q12314510,SM480411
Q12345296,SM496876
Q12346608,SM451045
Q12348267,SM250709
Q12350403,SM496317
Q12350481,SM252609
Q12351513,SM255229
Q12352241,SM255541
Q12352449,SM255701
Q12354724,SM250650
Q12355115,SM493574
Q12355175,SM493695
Q12355725,SM7353
Q12355977,SM7708
Q12355995,SM480047
Q12357409,SM250580
Q12359016,SM494203
Q12361731,SM253344
Q12367524,SM494183
Q12370529,SM496492
Q12404065,SM486491
Q12407795,SM480471
Q12416393,SM252489
Q12437856,SM256774
Q12459509,SM253873
Q12477340,SM493594
Q12480578,SM251146
Q12482473,SM255932
Q12492328,SM8385
Q12497676,SM252349
Q12497927,SM8359
Q12517187,SM494870
Q12517191,SM8387
Q12517192,SM8384
Q12517193,SM252556
Q12517196,SM487621
Q12517199,SM480200
Q12517201,SM8454
Q12517205,SM8405
Q12517208,SM496831
Q12517215,SM493685
Q12517221,SM253661
Q12517232,SM495581
Q12517236,SM251374
Q12517237,SM496403
Q12517238,SM462000
Q12517250,SM257289
Q12517256,SM8346
Q12517257,SM493694
Q12517260,SM494504
Q12517266,SM462006
Q12522077,SM493457
Q12576980,SM492281
Q12601858,SM494414
Q12602645,SM488011
Q12626435,SM496023
Q12626467,SM495973
Q12626475,SM495967
Q12626476,SM495966
Q12626483,SM495969
Q12626582,SM251433
Q12626620,SM495988
Q12626635,SM251497
Q12626647,SM495996
Q12626734,SM257015
Q12626813,SM496001
Q12626873,SM496012
Q12626924,SM496014
Q12626927,SM494565
Q12627113,SM496021
Q12627115,SM486179
Q12627134,SM251658
Q12627171,SM495881
Q12627185,SM496027
Q12627270,SM496032
Q12627346,SM496044
Q12627454,SM257971
Q12627458,SM494584
Q12627494,SM496053
Q12627526,SM487200
Q12627532,SM496067
Q12627557,SM496069
Q12627558,SM487212
Q12627569,SM494284
Q12627677,SM487091
Q12627829,SM250019
Q12627873,SM496102
Q12627969,SM450378
Q12627970,SM450378
Q12628090,SM496119
Q12628094,SM252968
Q12628222,SM252441
Q12628259,SM496539
Q12628478,SM494918
Q12628481,SM494061
Q12628510,SM496128
Q12628520,SM496132
Q12628526,SM250135
Q12628602,SM496141
Q12628680,SM252602
Q12628743,SM494073
Q12628865,SM492022
Q12628929,SM493626
Q12628960,SM494038
Q12628963,SM252806
Q12628969,SM480289
Q12628990,SM496159
Q12628994,SM496160
Q12629116,SM252923
Q12629193,SM252951
Q12629214,SM496171
Q12629459,SM496174
Q12629609,SM494722
Q12629612,SM494808
Q12629783,SM480340
Q12629853,SM253188
Q12629962,SM492719
Q12630266,SM496199
Q12630379,SM496203
Q12630386,SM494558
Q12630456,SM253302
Q12630580,SM251558
Q12630617,SM495798
Q12630701,SM487056
Q12630715,SM251146
Q12630718,SM455301
Q12630719,SM8295
Q12630720,SM486768
Q12630721,SM486832
Q12630722,SM455303
Q12630723,SM455302
Q12630724,SM251698
Q12630725,SM486786
Q12630726,SM455304
Q12630727,SM455307
Q12630728,SM455305
Q12630729,SM7644
Q12630730,SM455310
Q12630731,SM252182
Q12630732,SM251150
Q12630734,SM8293
Q12630735,SM486933
Q12630736,SM455309
Q12630737,SM252498
Q12630738,SM493918
Q12630739,SM252508
Q12630741,SM251307
Q12630742,SM7588
Q12630743,SM253780
Q12630744,SM455315
Q12630745,SM455334
Q12630746,SM455374
Q12630747,SM455333
Q12630748,SM258089
Q12630749,SM486956
Q12630750,SM455344
Q12630751,SM486787
Q12630752,SM255480
Q12630753,SM259960
Q12630754,SM255624
Q12630755,SM256037
Q12630756,SM493920
Q12630757,SM455354
Q12630759,SM454380
Q12630760,SM250369
Q12630761,SM450963
Q12630763,SM493921
Q12630764,SM455376
Q12630765,SM455373
Q12630766,SM486125
Q12630767,SM8832
Q12630769,SM251218
Q12630770,SM495894
Q12630771,SM252595
Q12630772,SM455316
Q12630773,SM455375
Q12630774,SM455377
Q12631030,SM495844
Q12631358,SM496227
Q12631410,SM496231
Q12631613,SM496245
Q12631792,SM494531
Q12631903,SM258172
Q12632109,SM253823
Q12632150,SM253849
Q12632174,SM493950
Q12632324,SM493316
Q12632325,SM496268
Q12632383,SM496270
Q12632438,SM496941
Q12632439,SM496941
Q12632442,SM496941
Q12632445,SM496941
Q12632719,SM496271
Q12632724,SM485699
Q12632726,SM253942
Q12632752,SM253930
Q12632817,SM253972
Q12632821,SM493783
Q12632862,SM496278
Q12632867,SM255980
Q12632939,SM495116
Q12632953,SM253083
Q12633018,SM494819
Q12633031,SM494559
Q12633032,SM495582
Q12633044,SM480469
Q12633368,SM480473
Q12633524,SM8839
Q12633608,SM254171
Q12633710,SM496300
Q12634071,SM254271
Q12634089,SM495721
Q12634109,SM494842
Q12634121,SM496314
Q12634144,SM493450
Q12634166,SM494567
Q12634186,SM496321
Q12634229,SM494233
Q12634330,SM254543
Q12634456,SM255830
Q12634468,SM250365
Q12634480,SM495070
Q12634717,SM496356
Q12634751,SM254915
Q12635007,SM494919
Q12635008,SM255000
Q12635022,SM8084
Q12635041,SM496370
Q12635093,SM496377
Q12635135,SM259926
Q12635142,SM494586
Q12635143,SM494576
Q12635534,SM496408
Q12635715,SM499469
Q12635743,SM494926
Q12635963,SM255333
Q12636147,SM255593
Q12636152,SM252817
Q12636447,SM494164
Q12636532,SM496451
Q12636651,SM496463
Q12636704,SM255743
Q12636963,SM255779
Q12636986,SM496473
Q12637271,SM486647
Q12637339,SM255832
Q12637418,SM496439
Q12637960,SM496496
Q12638139,SM496504
Q12638188,SM492619
Q12638327,SM255965
Q12638334,SM8259
Q12638344,SM496419
Q12638563,SM493307
Q12638569,SM495260
Q12638668,SM496508
Q12638669,SM496510
Q12638670,SM496509
Q12638746,SM256425
Q12638766,SM256475
Q12638860,SM252957
Q12638894,SM454529
Q12638917,SM493946
Q12639060,SM256500
Q12639290,SM496558
Q12639462,SM496568
Q12639490,SM256838
Q12640001,SM494026
Q12640013,SM494878
Q12640762,SM258654
Q12640803,SM496523
Q12640831,SM496595
Q12640834,SM492283
Q12640846,SM496596
Q12641160,SM496602
Q12641186,SM496603
Q12641189,SM7852
Q12641379,SM257185
Q12641467,SM257183
Q12641606,SM257273
Q12641764,SM494843
Q12642063,SM250681
Q12642093,SM494667
Q12642115,SM494600
Q12642162,SM454385
Q12642386,SM494526
Q12642426,SM8818
Q12642581,SM496548
Q12642744,SM257748
Q12642935,SM251108
Q12642942,SM495688
Q12643178,SM492372
Q12643190,SM250475
Q12643194,SM8470
Q12643232,SM496675
Q12643233,SM494623
Q12643304,SM257883
Q12643342,SM494143
Q12643374,SM496691
Q12643426,SM496695
Q12643623,SM493390
Q12643640,SM496704
Q12643648,SM458731
Q12643650,SM494442
Q12643661,SM496705
Q12643671,SM258131
Q12643736,SM258141
Q12643840,SM496715
Q12643971,SM496724
Q12643986,SM497063
Q12644038,SM8249
Q12644109,SM496735
Q12644159,SM496737
Q12644212,SM255856
Q12644263,SM495018
Q12644542,SM258409
Q12645064,SM481055
Q12645118,SM495258
Q12645250,SM493924
Q12645301,SM496772
Q12645304,SM494569
Q12645305,SM494952
Q12645306,SM454503
Q12645308,SM495465
Q12645325,SM496775
Q12645331,SM496779
Q12645337,SM496774
Q12645347,SM493994
Q12645362,SM496786
Q12645374,SM258714
Q12645456,SM494622
Q12645531,SM495015
Q12645536,SM496808
Q12645547,SM494015
Q12645715,SM496130
Q12645717,SM258801
Q12645771,SM496241
Q12645785,SM496818
Q12645840,SM496822
Q12645921,SM496154
Q12645965,SM8747
Q12646203,SM8074
Q12646207,SM496649
Q12646264,SM493932
Q12659489,SM486562
Q12661033,SM496970
Q12663117,SM494457
Q12675713,SM496970
Q12688044,SM487516
Q12696818,SM496436
Q12699186,SM255728
Q12699188,SM493948
Q12720866,SM495019
Q12723489,SM480267
Q12724005,SM495499
Q12725844,SM492883
Q12729635,SM494686
Q12741902,SM492287
Q12749025,SM492804
Q12750826,SM495606
Q12751568,SM253325
Q12755981,SM493109
Q12758356,SM494921
Q12760157,SM494740
Q12766708,SM496338
Q12811389,SM258093
Q12812344,SM480782
Q12826303,SM250451
Q12827512,SM255839
Q12832239,SM494900
Q12835288,SM495452
Q12839171,SM493455
Q12840283,SM492980
Q12849557,SM495392
Q12857596,SM494376
Q12864110,SM496208
Q12865313,SM494220
Q12871059,SM496717
Q12882256,SM493005
Q12885601,SM492952
Q12908106,SM492844
Q12908291,SM252968
Q12949821,SM7701
Q12952906,SM487197
Q12956319,SM455309
Q12957069,SM253580
Q12957279,SM480373
Q12957369,SM253780
Q12957819,SM254348
Q12957930,SM254797
Q12958273,SM486792
Q12958554,SM256138
Q12973006,SM252232
Q12974714,SM480467
Q12976080,SM496566
Q12976115,SM254269
Q12976506,SM254448
Q12977446,SM254291
Q12982292,SM253329
Q12982459,SM258417
Q12983520,SM493864
Q12984437,SM251445
Q12987857,SM255954
Q12993221,SM254535
Q12999922,SM253252
Q13007241,SM258701
Q13014432,SM255514
Q13014437,SM493441
Q13014624,SM496722
Q13015997,SM257962
Q13024299,SM495992
Q13024988,SM256415
Q13025711,SM256415
Q13027713,SM496665
Q13027718,SM496680
Q13038652,SM492289
Q13045902,SM496985
Q13048507,SM8303
Q13048871,SM496176
Q13053570,SM496876
Q13067127,SM496688
Q13067821,SM500159
Q13079282,SM494096
Q13099638,SM494855
Q13109203,SM495443
Q13109347,SM493748
Q13110709,SM253356
Q13112371,SM258051
Q13117118,SM252915
Q13124380,SM255919
Q13125185,SM4329
Q13127699,SM7589
Q13140555,SM258666
Q13140893,SM7882
Q13141922,SM496036
Q13143231,SM493350
Q13143454,SM259897
Q13143665,SM256001
Q13143708,SM7795
Q13143812,SM250656
Q13143883,SM496661
Q13143905,SM257518
Q13144018,SM250336
Q13144061,SM451035
Q13144226,SM496055
Q13144565,SM250602
Q13144707,SM250829
Q13144722,SM250284
Q13144747,SM250588
Q13144748,SM451033
Q13145071,SM250336
Q13145073,SM255019
Q13145165,SM451051
Q13145262,SM259897
Q13145484,SM250823
Q13146340,SM250274
Q13146346,SM7792
Q13146701,SM493047
Q13146813,SM492899
Q13146831,SM492290
Q13147425,SM492896
Q13149344,SM7573
Q13174248,SM257268
Q13175353,SM255142
Q13176281,SM494946
Q13180842,SM253562
Q13183983,SM253889
Q13185570,SM257171
Q13187155,SM6971
Q13210918,SM252908
Q13218631,SM496906
Q13233540,SM495002
Q13277267,SM487486
Q13341477,SM480284
Q13402953,SM495685
Q13403569,SM496894
Q13479550,SM254597
Q13508186,SM495336
Q13510350,SM493285
Q13526630,SM252813
Q13553622,SM253064
Q13553810,SM493663
Q13560779,SM454377
Q13562131,SM252561
Q13567264,SM481103
Q13580316,SM258585
Q13581588,SM495661
Q13582656,SM7945
Q13598922,SM253947
Q13633012,SM492291
Q13635519,SM496913
Q13637873,SM495129
Q13637921,SM496975
Q13638825,SM254168
Q13648403,SM255743
Q13650961,SM481026
Q13716102,SM496958
Q13847187,SM492079
Q13857808,SM495738
Q14123103,SM253785
Q14214612,SM496926
Q14362628,SM257781
Q14520556,SM492301
Q14624708,SM492846
Q14635744,SM492848
Q14652273,SM495487
Q14657885,SM8070
Q14666445,SM255855
Q14683245,SM494641
Q14683619,SM496834
Q14683627,SM494467
Q14705101,SM494939
Q14705249,SM494844
Q14802184,SM494797
Q14822101,SM8322
Q14823870,SM257603
Q14838086,SM494189
Q14915564,SM252241
Q14917550,SM252868
Q14944355,SM494602
Q14949714,SM251823
Q15039875,SM492694
Q15055500,SM495182
Q15056576,SM306050
Q15077462,SM250506
Q15079932,SM494228
Q15087899,SM494936
Q15094706,SM255964
Q15097627,SM495550
Q15107834,SM7622
Q15122078,SM494107
Q15134875,SM496942
Q15135449,SM495403
Q15140604,SM251135
Q15145787,SM480786
Q15197214,SM493491
Q15197358,SM496906
Q15215155,SM494354
Q15238374,SM494392
Q15241165,SM257181
Q15243157,SM487559
Q15256001,SM7673
Q15265605,SM494575
Q15278068,SM257662
Q15285293,SM8253
Q15307583,SM251164
Q15401497,SM255511
Q15407275,SM250423
Q15407277,SM255247
Q15407278,SM250987
Q15407281,SM454394
Q15407282,SM252127
Q15407286,SM487303
Q15407287,SM250170
Q15407289,SM487323
Q15407291,SM468100
Q15407295,SM480768
Q15407296,SM454495
Q15407299,SM250270
Q15407308,SM486404
Q15407323,SM253297
Q15407961,SM495094
Q15474747,SM495708
Q15501579,SM493176
Q15571255,SM481135
Q15618315,SM492304
Q15622107,SM253311
Q15622998,SM496488
Q15623133,SM253411
Q15635055,SM492035
Q15669813,SM252231
Q15676059,SM253639
Q15706185,SM257742
Q15706203,SM256781
Q15712974,SM252306
Q15714615,SM258168
Q15726145,SM254113
Q15735994,SM496387
Q15781413,SM492788
Q15782016,SM495630
Q15783496,SM251627
Q15803933,SM492309
Q15808784,SM8318
Q15811297,SM462015
Q15834630,SM250495
Q15837732,SM250624
Q15840773,SM451090
Q15850412,SM20732
Q15851100,SM8325
Q15859731,SM250383
Q15887967,SM496882
Q15889267,SM493595
Q15900814,SM496239
Q15903071,SM493641
Q15908997,SM496061
Q15914182,SM494524
Q15916991,SM254836
Q15925988,SM8484
Q15926693,SM494246
Q15931678,SM495253
Q15931851,SM488221
Q15931894,SM495622
Q15935197,SM493619
Q15939915,SM8481
Q15965770,SM7606
Q15975286,SM496925
Q15975521,SM494553
Q15978272,SM252697
Q15991880,SM8311
Q16002294,SM7019
Q16007950,SM493637
Q16010063,SM495629
Q16010675,SM492892
Q16031408,SM256777
Q16056040,SM251710
Q16056118,SM250853
Q16056273,SM494968
Q16056282,SM494087
Q16056292,SM480323
Q16056352,SM495119
Q16056353,SM480361
Q16056484,SM495224
Q16056491,SM493902
Q16056519,SM495546
Q16056562,SM257764
Q16056564,SM496961
Q16056578,SM494862
Q16057909,SM480108
Q16057911,SM494520
Q16058103,SM251419
Q16058167,SM494975
Q16058171,SM494998
Q16086148,SM480048
Q16089590,SM496607
Q16102016,SM480958
Q16108686,SM480681
Q16109995,SM254060
Q16110338,SM250861
Q16110373,SM480915
Q16110387,SM251362
Q16110394,SM496172
Q16110410,SM250004
Q16110429,SM494814
Q16110437,SM256062
Q16110688,SM496250
Q16110706,SM496252
Q16110762,SM256885
Q16110764,SM492709
Q16110852,SM496296
Q16111102,SM496002
Q16111385,SM253786
Q16111467,SM494123
Q16111591,SM458207
Q16111708,SM254223
Q16112174,SM496022
Q16112177,SM480613
Q16112230,SM496941
Q16112238,SM496941
Q16112312,SM494591
Q16112349,SM495016
Q16112395,SM251695
Q16112448,SM496753
Q16112463,SM251719
Q16112636,SM255022
Q16112724,SM496663
Q16113079,SM494146
Q16113123,SM252090
Q16113188,SM251084
Q16113227,SM496795
Q16113235,SM494585
Q16113269,SM256190
Q16113341,SM496804
Q16113358,SM496805
Q16113521,SM493367
Q16113733,SM252376
Q16113740,SM493451
Q16113747,SM496114
Q16113830,SM256283
Q16113843,SM256271
Q16114078,SM455300
Q16114090,SM257314
Q16114100,SM455308
Q16114107,SM451135
Q16114114,SM251335
Q16114123,SM493331
Q16114133,SM455312
Q16114142,SM450368
Q16114149,SM455321
Q16114167,SM251553
Q16114184,SM252584
Q16114208,SM255504
Q16114215,SM496453
Q16114223,SM455346
Q16114233,SM455349
Q16114241,SM455350
Q16114251,SM486831
Q16114258,SM256642
Q16114268,SM455359
Q16114286,SM493922
Q16114289,SM493229
Q16114296,SM8123
Q16114306,SM251222
Q16114314,SM450958
Q16114323,SM450365
Q16114749,SM254000
Q16114853,SM254008
Q16114941,SM496350
Q16114951,SM459439
Q16115019,SM494532
Q16115148,SM256461
Q16115165,SM494927
Q16115420,SM494027
Q16115582,SM496701
Q16115601,SM258710
Q16115753,SM493698
Q16115773,SM257172
Q16115881,SM252586
Q16116047,SM7593
Q16116227,SM494568
Q16116351,SM480872
Q16116368,SM494563
Q16116391,SM494564
Q16116545,SM496727
Q16116571,SM495892
Q16116572,SM494867
Q16116615,SM495782
Q16116638,SM494589
Q16116688,SM494272
Q16117176,SM496562
Q16120579,SM495017
Q16123836,SM8117
Q16124960,SM251948
Q16125246,SM257180
Q16129200,SM495956
Q16129257,SM495958
Q16134240,SM256964
Q16135282,SM253329
Q16143007,SM493428
Q16143068,SM496835
Q16143229,SM480522
Q16143279,SM496374
Q16144754,SM252445
Q16144826,SM495136
Q16146422,SM462094
Q16146472,SM454388
Q16146475,SM454388
Q16146483,SM496883
Q16146487,SM493791
Q16146505,SM497043
Q16146510,SM486457
Q16146562,SM494124
Q16146581,SM495760
Q16146626,SM495271
Q16146684,SM495557
Q16146712,SM486591
Q16146800,SM480500
Q16146865,SM494480
Q16146915,SM497026
Q16146968,SM496993
Q16147059,SM494379
Q16147121,SM494987
Q16147131,SM257256
Q16147412,SM496979
Q16147566,SM495303
Q16147708,SM486596
Q16147767,SM496907
Q16147805,SM500799
Q16147830,SM495021
Q16147840,SM495022
Q16147843,SM462111
Q16147847,SM495023
Q16147950,SM496972
Q16148121,SM250739
Q16148205,SM496972
Q16148290,SM494483
Q16148322,SM495415
Q16148330,SM251506
Q16148367,SM253012
Q16148484,SM494940
Q16148510,SM494497
Q16148824,SM494941
Q16149438,SM480628
Q16149615,SM495961
Q16149883,SM494481
Q16150470,SM493541
Q16150492,SM494031
Q16150657,SM495324
Q16150677,SM496937
Q16150729,SM258321
Q16150764,SM258321
Q16150784,SM258321
Q16150798,SM495297
Q16150799,SM258321
Q16150883,SM497037
Q16150922,SM494518
Q16150981,SM495100
Q16151010,SM495199
Q16151039,SM496287
Q16151047,SM494487
Q16151076,SM250864
Q16151087,SM496940
Q16151143,SM480889
Q16151158,SM495310
Q16151177,SM495493
Q16151185,SM494276
Q16151187,SM495309
Q16151202,SM494277
Q16151208,SM486473
Q16151225,SM486473
Q16151228,SM495205
Q16151239,SM7552
Q16151308,SM462157
Q16151343,SM254118
Q16151362,SM258587
Q16151382,SM257807
Q16151422,SM495744
Q16151448,SM493652
Q16151496,SM493818
Q16151498,SM494304
Q16151506,SM495805
Q16151528,SM494495
Q16151545,SM450365
Q16151567,SM495298
Q16151568,SM7656
Q16151582,SM496886
Q16151592,SM495794
Q16151593,SM495307
Q16151596,SM495291
Q16152130,SM496972
Q16152135,SM496972
Q16152140,SM495163
Q16152154,SM486574
Q16152160,SM480154
Q16152165,SM495048
Q16152170,SM7599
Q16152171,SM496881
Q16152176,SM495052
Q16152205,SM495313
Q16152214,SM306077
Q16152229,SM493916
Q16152248,SM486519
Q16152296,SM495306
Q16152305,SM494981
Q16152313,SM480221
Q16152354,SM496973
Q16152411,SM494769
Q16152474,SM495440
Q16152485,SM495173
Q16152496,SM493914
Q16152519,SM495294
Q16152599,SM495272
Q16152600,SM494979
Q16152605,SM494176
Q16152613,SM494180
Q16152632,SM8257
Q16152691,SM494198
Q16152768,SM495274
Q16152773,SM258321
Q16152774,SM494215
Q16152785,SM495275
Q16152811,SM495024
Q16152824,SM493649
Q16152842,SM495014
Q16153471,SM495946
Q16153500,SM496958
Q16153550,SM495304
Q16153682,SM494603
Q16153737,SM494982
Q16153746,SM494983
Q16153767,SM494986
Q16153771,SM494992
Q16153781,SM494999
Q16153808,SM493425
Q16155551,SM493475
Q16157852,SM493411
Q16158833,SM495875
Q16160825,SM492310
Q16169673,SM492311
Q16171833,SM492312
Q16174395,SM250430
Q16191447,SM495170
Q16191655,SM492716
Q16191886,SM487069
Q16191909,SM486566
Q16191911,SM494609
Q16191961,SM494812
Q16197353,SM486468
Q16197445,SM495308
Q16197531,SM494700
Q16200691,SM496973
Q16200736,SM495110
Q16200745,SM495434
Q16200984,SM496958
Q16201253,SM493892
Q16201265,SM494049
Q16201308,SM253042
Q16201411,SM495115
Q16201833,SM252411
Q16201844,SM7623
Q16201940,SM495917
Q16202163,SM486567
Q16202202,SM494865
Q16202212,SM496948
Q16202231,SM496898
Q16202252,SM486563
Q16202263,SM495815
Q16204670,SM493374
Q16207474,SM495398
Q16208338,SM496876
Q16209005,SM256009
Q16209100,SM250102
Q16209245,SM480355
Q16209536,SM493337
Q16209635,SM253063
Q16209668,SM458777
Q16209713,SM458645
Q16210339,SM459045
Q16210453,SM254545
Q16210895,SM255794
Q16211292,SM252079
Q16211347,SM254039
Q16211435,SM495025
Q16211790,SM251586
Q16211864,SM256383
Q16211886,SM458142
Q16211926,SM258598
Q16211945,SM494065
Q16212081,SM254608
Q16212135,SM254653
Q16212142,SM254723
Q16212373,SM251673
Q16212413,SM493440
Q16213004,SM255542
Q16213051,SM493489
Q16240911,SM495005
Q16242047,SM480327
Q16242432,SM494125
Q16242466,SM255816
Q16242628,SM495980
Q16247283,SM252550
Q16249205,SM496980
Q16249399,SM493485
Q16251264,SM251403
Q16253067,SM496880
Q16253754,SM255403
Q16257169,SM252736
Q16259037,SM495118
Q16259078,SM494725
Q16305007,SM496692
Q16308068,SM8552
Q16311621,SM496961
Q16311825,SM258368
Q16311831,SM258368
Q16362007,SM255279
Q16402886,SM494179
Q16444882,SM494458
Q16458678,SM494456
Q16465908,SM450321
Q16478535,SM494460
Q16479735,SM251913
Q16482264,SM495833
Q16491220,SM493452
Q16498551,SM493426
Q16511501,SM481001
Q16518401,SM493159
Q16534683,SM493046
Q16535907,SM252103
Q16578781,SM495859
Q16578796,SM495055
Q16605288,SM8223
Q16610751,SM496500
Q16622980,SM481081
Q16622991,SM257352
Q16622993,SM253925
Q16626279,SM495026
Q16639243,SM487068
Q16639588,SM493781
Q16640584,SM8277
Q16643256,SM493035
Q16645780,SM496194
Q16647636,SM250455
Q16654051,SM496816
Q16656838,SM7717
Q16666279,SM492781
Q16668955,SM252103
Q16671807,SM495633
Q16674300,SM255612
Q16675880,SM495208
Q16676001,SM496634
Q16680007,SM496570
Q16682418,SM492315
Q16685860,SM252103
Q16691155,SM496597
Q16699315,SM8093
Q16702592,SM496915
Q16707038,SM250764
Q16723516,SM252908
Q16733413,SM7975
Q16733596,SM493896
Q16733600,SM496921
Q16740063,SM251734
Q16761398,SM494736
Q16799549,SM7603
Q16821017,SM252060
Q16821119,SM486542
Q16821688,SM494643
Q16822129,SM496973
Q16823244,SM252347
Q16828261,SM494396
Q16829123,SM494521
Q16833621,SM486530
Q16836741,SM496989
Q16838181,SM455324
Q16838454,SM494957
Q16847147,SM494838
Q16847401,SM495536
Q16848277,SM495098
Q16849926,SM496925
Q16850200,SM254177
Q16858654,SM450972
Q16858959,SM494871
Q16863542,SM253428
Q16865228,SM496407
Q16866186,SM494942
Q16869068,SM255754
Q16869478,SM7181
Q16870431,SM253000
Q16871343,SM254608
Q16877776,SM256149
Q16880242,SM487478
Q16882745,SM250502
Q16883066,SM257484
Q16884915,SM253067
Q16900704,SM495512
Q16911412,SM496937
Q16911557,SM258774
Q16911573,SM253666
Q16916304,SM495412
Q16917143,SM494366
Q16917949,SM256721
Q16918494,SM495524
Q16919329,SM253832
Q16920240,SM496280
Q16920608,SM487182
Q16920689,SM253918
Q16924434,SM495902
Q16926194,SM496413
Q16927645,SM496503
Q16930512,SM253774
Q16930736,SM256338
Q16930768,SM487865
Q16930845,SM6908
Q16931065,SM493785
Q16931814,SM494768
Q16931848,SM253629
Q16931963,SM255396
Q16932109,SM496431
Q16932122,SM454380
Q16932461,SM256081
Q16932703,SM480877
Q16932776,SM497054
Q16932968,SM493529
Q16933529,SM493408
Q16933824,SM255206
